scenario_cls,BaseSAVPolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label,scenario_label
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,TRUE_NEGATIVE,0.8,0,100.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,TRUE_POSITIVE,0.8,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FILTERED_ON_PATH,0.8,0,66.36363636363636,47.9438238768445,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FORWARD,0.8,0,0.0,0.0,,efp_alg_a
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FALSE_NEGATIVE,0.8,0,36.36363636363637,59.631041891155924,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FALSE_POSITIVE,0.8,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,TRUE_NEGATIVE,0.8,0,100.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,TRUE_POSITIVE,0.8,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FILTERED_ON_PATH,0.8,0,70.0,49.30197856992243,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FORWARD,0.8,0,0.0,0.0,,fp_only_customers
SAVScenario,RFC8704,DATA,all_wout_ixps,FALSE_NEGATIVE,0.8,0,36.36363636363637,59.631041891155924,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FALSE_POSITIVE,0.8,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,TRUE_NEGATIVE,0.8,0,100.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,TRUE_POSITIVE,0.8,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FILTERED_ON_PATH,0.8,0,65.45454545454545,56.77265317703877,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FORWARD,0.8,0,0.0,0.0,,rfc8704
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,1.8181818181818181,7.127272727272729,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,0.0,0.0,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,61.81818181818182,36.93137885053377,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.0,0.0,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,99.0909090909091,3.5636363636363644,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,strict
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,3.6363636363636362,9.562239787417282,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,0.0,0.0,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,100.0,0.0,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.0,0.0,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,97.27272727272727,7.643148500995154,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,feasible
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,18.181818181818183,47.81119893708641,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,0.0,0.0,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,100.0,0.0,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.0,0.0,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,84.54545454545455,41.40571286490839,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,enhanced
SAVScenario,BAR SAV,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,0.0,0.0,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,26.363636363636363,17.746765972405758,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,0.9090909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.9090909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,99.0909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,bar_sav
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,24.545454545454547,49.967214374994875,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,100.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,80.9090909090909,41.09785942828138,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,efp_alg_a
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,16.363636363636363,43.35350748867094,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,100.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,84.54545454545455,41.40571286490839,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,fp_only_customers
SAVScenario,RFC8704,DATA,all_wout_ixps,FALSE_NEGATIVE,0.9,0,9.090909090909092,35.63636363636364,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FALSE_POSITIVE,0.9,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,TRUE_NEGATIVE,0.9,0,100.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,TRUE_POSITIVE,0.9,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FILTERED_ON_PATH,0.9,0,90.9090909090909,35.63636363636364,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,DISCONNECTED,0.9,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FORWARD,0.9,0,0.0,0.0,,rfc8704
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,2.727272727272727,10.69090909090909,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,0.0,0.0,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,79.0909090909091,20.77939220708507,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.0,0.0,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,98.18181818181819,7.127272727272729,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,strict
SAVScenario,Strict uRPF,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,strict
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,2.727272727272727,10.69090909090909,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,0.0,0.0,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,99.0909090909091,3.5636363636363644,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.0,0.0,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,98.18181818181819,7.127272727272729,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,feasible
SAVScenario,Feasible-Path uRPF,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,feasible
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,35.45454545454545,58.23029798400301,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,0.0,0.0,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,99.0909090909091,3.5636363636363644,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.0,0.0,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,70.0,49.86544804863293,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,enhanced
SAVScenario,EFP uRPF,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,enhanced
SAVScenario,BAR SAV,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,0.0,0.0,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,21.818181818181817,12.749653049889709,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,0.9090909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.9090909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,99.0909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,bar_sav
SAVScenario,BAR SAV,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,bar_sav
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,9.090909090909092,35.63636363636364,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,99.0909090909091,3.5636363636363644,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.0,0.0,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,90.9090909090909,35.63636363636364,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,efp_alg_a
SAVScenario,EFP uRPF Alg A,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,efp_alg_a
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,9.090909090909092,35.63636363636364,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,99.0909090909091,3.5636363636363644,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.0,0.0,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,90.9090909090909,35.63636363636364,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,fp_only_customers
SAVScenario,FP uRPF Only Customers,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,fp_only_customers
SAVScenario,RFC8704,DATA,all_wout_ixps,FALSE_NEGATIVE,0.99,0,35.45454545454545,58.23029798400301,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FALSE_POSITIVE,0.99,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,TRUE_NEGATIVE,0.99,0,99.0909090909091,3.5636363636363644,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,TRUE_POSITIVE,0.99,0,0.0,0.0,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FILTERED_ON_PATH,0.99,0,70.0,49.86544804863293,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.9090909090909091,3.5636363636363644,,rfc8704
SAVScenario,RFC8704,DATA,all_wout_ixps,FORWARD,0.99,0,0.0,0.0,,rfc8704
